user_id,activity_date,sessions,session_duration_minutes,workflows_created,automations_run,retention_event
U105436,2025-01-30,4,82.62,0,0,False
U105436,2025-01-31,4,59.0,1,3,True
U105436,2025-02-02,2,80.39,0,0,False
U105436,2025-02-04,1,18.56,1,1,True
U105436,2025-02-06,1,27.89,0,0,False
U105436,2025-02-14,1,27.78,0,0,False
U105436,2025-02-19,2,42.75,1,1,True
U105436,2025-02-25,2,55.16,0,0,False
U105436,2025-02-26,1,21.75,1,2,True
U105436,2025-03-07,2,34.28,0,0,False
U105436,2025-03-09,1,11.51,0,0,False
U105436,2025-03-13,1,22.08,0,0,False
U105436,2025-03-27,1,19.46,0,0,False
U105436,2025-03-30,3,68.57,1,4,True
U105436,2025-03-31,1,35.68,0,0,False
U105436,2025-04-02,1,21.19,1,2,True
U105436,2025-04-08,5,191.37,0,0,False
U105436,2025-04-09,1,25.27,1,2,True
U105436,2025-04-10,2,74.58,0,0,False
U105436,2025-04-11,3,75.29,0,0,False
U105436,2025-04-28,1,30.33,0,0,False
U105436,2025-05-15,2,11.68,0,0,False
U105436,2025-05-29,2,30.78,2,3,True
U105436,2025-06-09,1,34.34,0,0,False
U105436,2025-06-23,2,62.78,0,0,False
U105436,2025-07-03,1,22.01,0,0,False
U105436,2025-07-09,2,14.31,1,1,True
U105436,2025-07-19,1,26.73,0,0,False
U105436,2025-07-29,1,20.93,0,0,False
U105436,2025-08-01,2,38.63,0,0,False
U105436,2025-08-06,5,137.26,0,0,False
U105436,2025-08-14,3,81.19,0,0,False
U105436,2025-08-15,4,178.93,0,0,False
U105436,2025-08-19,3,49.44,0,0,False
U105436,2025-08-21,6,136.76,0,0,False
U105436,2025-08-28,3,35.22,0,0,False
U105436,2025-08-29,6,171.22,0,0,False
U105436,2025-09-24,2,43.5,0,0,False
U105436,2025-10-13,1,33.5,0,0,False
U105436,2025-10-25,1,22.73,0,0,False
U105436,2025-12-20,1,14.72,0,0,False
U101408,2025-01-22,2,3.48,0,0,False
U101408,2025-01-29,2,3.0,0,0,False
U101408,2025-02-06,1,6.12,0,0,False
U101408,2025-02-14,1,13.61,0,0,False
U101408,2025-02-25,2,32.54,0,0,False
U101408,2025-03-12,1,5.18,0,0,False
U101408,2025-03-18,1,7.57,0,0,False
U101408,2025-04-06,1,1.69,0,0,False
U101408,2025-05-19,4,30.29,0,0,False
U101408,2025-05-25,2,6.77,0,0,False
U101408,2025-06-22,2,3.0,0,0,False
U101408,2025-09-03,1,1.5,0,0,False
U101133,2025-01-21,4,6.0,0,0,True
U101133,2025-02-01,1,18.64,0,0,False
U101133,2025-02-08,1,10.44,1,1,True
U101133,2025-02-15,1,1.5,0,0,False
U101133,2025-02-19,3,57.08,0,0,True
U101133,2025-02-21,2,3.0,0,0,False
U101133,2025-02-22,1,3.38,0,0,False
U101133,2025-02-24,1,3.52,0,0,False
U101133,2025-02-27,3,30.01,0,0,False
U101133,2025-03-09,4,73.45,0,0,False
U101133,2025-04-30,1,10.37,0,0,False
U101133,2025-05-21,3,4.5,0,0,False
U101133,2025-08-25,3,4.5,0,0,False
U101133,2025-08-27,1,6.97,0,0,False
U101133,2025-09-05,3,29.32,0,0,False
U101133,2025-09-30,1,6.35,0,0,False
U102741,2025-02-05,3,59.71,0,0,False
U102741,2025-02-17,1,12.45,0,1,True
U102741,2025-02-21,3,35.57,0,0,False
U102741,2025-02-25,2,9.12,0,0,False
U102741,2025-03-03,2,35.86,0,0,False
U102741,2025-03-17,2,32.46,0,0,False
U102741,2025-03-18,1,14.52,1,6,True
U102741,2025-04-15,3,4.5,0,0,False
U102741,2025-04-22,1,6.69,0,0,False
U102741,2025-05-20,1,11.3,0,0,False
U102741,2025-05-21,1,9.05,0,0,False
U102741,2025-05-25,2,18.22,0,0,False
U102741,2025-06-03,1,15.7,1,1,True
U102741,2025-06-07,3,32.68,0,0,False
U102741,2025-07-01,3,16.38,0,0,False
U102741,2025-08-07,3,16.06,0,0,False
U102741,2025-09-10,4,6.0,0,0,False
U102741,2025-09-17,1,16.53,0,0,False
U102741,2025-12-12,1,12.87,0,0,False
U102741,2025-12-26,2,3.0,1,3,True
U102233,2025-04-07,2,19.74,0,0,False
U102233,2025-06-24,2,12.92,0,0,False
U102233,2025-07-17,1,20.05,0,0,False
U102233,2025-10-27,2,48.28,0,0,False
U102233,2025-11-04,2,34.74,0,0,False
U102233,2025-11-16,1,16.66,0,0,False
U103997,2025-01-30,1,1.5,0,0,False
U103997,2025-05-16,5,7.5,0,0,False
U103997,2025-07-13,1,16.54,0,0,False
U103997,2025-09-13,2,51.38,0,0,False
U103997,2025-09-15,4,54.83,0,0,False
U103997,2025-11-11,2,7.34,0,1,True
U103997,2025-12-31,1,5.39,0,0,False
U106246,2025-02-22,1,6.94,0,0,False
U106246,2025-07-16,1,10.66,0,0,False
U106246,2025-11-08,1,1.5,0,0,False
U107772,2025-01-23,2,11.5,0,0,False
U107772,2025-01-30,1,1.5,0,0,False
U107772,2025-02-17,3,12.53,1,2,True
U107772,2025-03-14,3,57.13,0,0,False
U107772,2025-04-08,4,58.27,0,0,False
U107772,2025-07-17,1,16.02,0,0,False
U107772,2025-08-21,2,48.59,0,0,False
U107772,2025-10-31,1,2.53,0,0,False
U107772,2025-12-20,2,27.69,0,0,False
U103948,2025-01-24,1,17.56,0,0,False
U103948,2025-01-31,2,4.7,0,0,False
U103948,2025-02-12,1,14.31,0,0,False
U103948,2025-02-14,1,15.93,0,0,False
U103948,2025-02-15,1,3.12,0,0,False
U103948,2025-05-07,1,22.15,0,0,False
U103948,2025-06-10,2,30.94,0,0,False
U103948,2025-07-22,1,14.83,0,0,False
U103948,2025-08-01,2,24.0,0,0,False
U103948,2025-08-17,1,13.13,0,0,False
U103948,2025-08-26,1,18.7,0,0,False
U103948,2025-11-11,4,59.65,0,0,False
U103948,2025-11-28,3,56.52,0,0,False
U103948,2025-12-11,5,80.27,0,0,False
U100188,2025-02-13,2,29.45,0,0,False
U100188,2025-02-15,3,43.6,0,0,False
U100188,2025-02-19,1,15.93,0,0,True
U100188,2025-03-22,1,5.61,0,0,False
U100188,2025-06-26,2,14.85,0,0,False
U100188,2025-07-19,4,77.29,0,0,False
U100188,2025-10-05,4,67.83,1,2,True
U100188,2025-12-12,3,40.71,0,0,False
U100188,2025-12-17,2,38.64,0,0,False
U102147,2025-01-23,1,25.08,1,2,True
U102147,2025-01-24,3,43.04,0,0,False
U102147,2025-01-29,1,30.14,0,0,False
U102147,2025-02-04,1,23.59,0,0,False
U102147,2025-02-15,3,75.05,0,0,False
U102147,2025-02-18,2,58.45,0,0,False
U102147,2025-02-21,1,19.12,0,0,False
U102147,2025-02-26,4,95.84,0,0,False
U102147,2025-03-05,1,17.07,0,1,True
U102147,2025-03-06,1,10.87,0,0,False
U102147,2025-03-22,6,77.98,0,0,False
U102147,2025-03-26,1,35.26,0,0,False
U102147,2025-03-28,2,48.72,1,1,True
U102147,2025-04-15,2,48.58,0,0,False
U102147,2025-04-17,2,66.58,0,0,False
U102147,2025-04-25,2,25.66,0,0,False
U102147,2025-05-08,1,17.52,0,0,False
U102147,2025-05-19,3,126.49,0,0,False
U102147,2025-05-21,3,98.72,0,0,False
U102147,2025-05-23,3,91.92,0,0,False
U102147,2025-06-03,2,38.84,1,3,True
U102147,2025-06-09,2,36.68,0,0,False
U102147,2025-06-21,3,38.4,1,1,True
U102147,2025-08-05,2,7.36,0,0,False
U102147,2025-08-21,3,58.15,1,1,True
U102147,2025-09-09,3,56.89,0,1,True
U102147,2025-09-29,1,15.0,0,0,False
U102147,2025-10-15,1,15.31,0,0,False
U102147,2025-10-27,1,22.11,0,0,False
U102150,2025-01-29,2,3.0,1,0,False
U102150,2025-02-18,1,4.44,0,0,False
U102150,2025-02-20,2,3.0,0,0,False
U102150,2025-03-25,1,5.69,0,0,False
U102150,2025-04-08,3,16.74,1,2,True
U102150,2025-04-10,1,2.7,0,0,False
U102150,2025-04-16,1,4.38,0,0,False
U102150,2025-05-14,3,31.36,0,0,False
U102150,2025-05-19,4,33.86,0,0,False
U102150,2025-06-03,4,7.5,0,0,False
U102150,2025-06-04,2,43.28,0,0,False
U102150,2025-07-16,2,25.2,0,0,False
U102150,2025-08-10,2,32.37,1,4,True
U102150,2025-08-19,1,14.67,0,0,False
U102150,2025-09-06,1,6.69,0,0,False
U102150,2025-09-09,2,7.57,1,0,False
U102150,2025-10-03,1,13.33,0,0,False
U102150,2025-10-21,1,16.45,0,0,False
U102150,2025-11-29,2,25.1,0,0,False
U100455,2025-02-26,1,1.5,0,0,False
U103210,2025-01-21,4,12.26,0,0,True
U103210,2025-02-24,2,13.4,0,0,False
U103210,2025-03-03,2,18.56,0,0,False
U103210,2025-04-16,2,24.95,0,0,False
U103210,2025-05-04,2,4.03,0,0,False
U103210,2025-05-12,1,10.27,0,0,False
U103210,2025-07-01,2,37.36,0,0,False
U103210,2025-08-22,1,5.79,0,0,False
U103210,2025-12-25,1,1.5,0,0,False
U107739,2025-03-27,3,4.5,0,0,False
U107739,2025-06-07,2,10.56,0,0,False
U107739,2025-10-02,1,1.5,0,0,False
U107739,2025-11-05,1,1.5,0,0,False
U107739,2025-12-02,1,5.95,0,0,False
U107739,2025-12-27,2,16.62,0,0,False
U107993,2025-02-13,1,12.08,0,0,False
U107993,2025-02-15,3,11.48,0,0,False
U107993,2025-06-08,1,31.05,0,0,False
U107993,2025-12-20,3,30.75,0,0,False
U103198,2025-02-07,1,4.35,0,0,False
U103198,2025-02-14,1,12.87,0,0,False
U103198,2025-02-20,1,14.75,0,0,False
U103198,2025-03-08,2,8.6,0,0,False
U103198,2025-03-19,1,14.8,0,0,False
U103198,2025-03-25,1,13.3,0,0,False
U103198,2025-04-08,5,91.05,0,0,False
U103198,2025-05-07,1,11.48,1,1,True
U103198,2025-06-09,2,29.79,0,0,False
U103198,2025-10-01,1,7.9,0,0,False
U107144,2025-01-23,1,19.62,0,0,False
U107144,2025-01-26,3,53.45,0,0,False
U107144,2025-02-13,3,14.68,0,0,False
U107144,2025-02-17,1,1.5,0,0,False
U107144,2025-04-10,4,6.0,0,0,False
U107144,2025-04-24,1,12.2,0,0,False
U107144,2025-08-18,3,4.5,0,0,False
U107144,2025-08-19,2,24.99,0,0,False
U107144,2025-09-05,1,10.54,0,1,True
U107144,2025-09-12,1,1.5,0,0,False
U107144,2025-09-14,1,20.9,0,0,False
U107144,2025-11-03,2,34.24,0,0,False
U108150,2025-01-26,1,1.5,0,0,False
U108150,2025-02-02,3,4.5,0,0,False
U108150,2025-03-07,4,14.58,0,0,False
U108150,2025-03-13,3,4.5,0,0,False
U108150,2025-03-26,3,4.5,0,0,False
U108150,2025-03-31,1,13.39,0,0,False
U108150,2025-06-02,3,5.25,0,0,False
U108150,2025-06-04,3,4.5,0,0,False
U103940,2025-02-16,1,1.5,0,0,False
U103940,2025-02-19,3,40.84,0,0,True
U103940,2025-02-25,1,19.05,0,0,False
U103940,2025-03-23,4,87.75,0,0,False
U103940,2025-03-27,1,20.81,1,0,False
U103940,2025-04-03,4,35.16,0,0,False
U103940,2025-07-14,3,31.94,0,0,False
U103940,2025-08-20,4,75.33,1,2,True
U103940,2025-08-28,1,11.36,0,0,False
U103940,2025-08-29,1,1.5,0,0,False
U103940,2025-09-02,1,6.34,0,0,False
U103940,2025-10-02,1,7.92,0,0,False
U103940,2025-10-13,2,25.41,0,0,False
U103940,2025-12-07,2,15.48,0,0,False
U102882,2025-01-20,3,38.99,0,0,False
U102882,2025-01-26,1,16.62,0,0,False
U102882,2025-03-01,1,11.99,0,0,False
U102882,2025-03-19,1,1.5,0,0,False
U102882,2025-04-13,2,9.73,0,0,False
U102882,2025-05-03,3,30.33,0,0,False
U102882,2025-08-14,1,6.76,0,0,False
U102882,2025-12-31,1,13.74,0,0,False
U107366,2025-01-28,1,9.02,0,0,False
U107366,2025-07-28,1,1.5,0,0,False
U107366,2025-08-10,1,1.5,0,0,False
U107366,2025-10-28,2,29.04,0,0,False
U107366,2025-11-04,1,19.09,0,0,False
U101297,2025-02-01,4,19.2,1,2,True
U101297,2025-02-15,1,8.45,0,0,False
U101297,2025-02-18,3,32.92,0,0,False
U101297,2025-02-21,2,21.13,0,0,False
U101297,2025-03-03,2,23.78,1,1,True
U101297,2025-03-23,1,7.4,0,0,False
U101297,2025-03-25,1,2.76,0,0,False
U101297,2025-04-30,4,61.81,0,0,False
U101297,2025-05-22,2,20.9,0,0,False
U101297,2025-06-14,2,37.14,0,0,False
U101297,2025-06-18,1,6.95,0,0,False
U101297,2025-07-22,1,13.68,0,0,False
U101297,2025-08-11,2,15.71,0,0,False
U101297,2025-09-07,1,11.82,0,0,False
U101297,2025-09-19,1,13.07,1,1,True
U101297,2025-11-25,1,16.81,0,0,False
U101297,2025-12-31,1,9.75,0,0,False
U108420,2025-01-26,2,3.0,0,0,False
U108420,2025-02-19,1,11.9,0,0,True
U108420,2025-02-22,1,8.0,0,0,False
U108420,2025-02-27,1,9.46,0,0,False
U108420,2025-03-01,1,6.13,0,0,False
U108420,2025-05-19,1,10.48,0,0,False
U108420,2025-05-23,2,23.56,0,0,False
U108420,2025-09-28,3,24.17,0,0,False
U108420,2025-11-23,1,1.5,0,0,False
U102514,2025-01-21,4,70.06,0,0,False
U102514,2025-01-22,3,74.43,1,0,True
U102514,2025-01-29,5,43.4,0,0,False
U102514,2025-02-11,1,11.52,0,0,False
U102514,2025-03-18,2,26.36,0,0,False
U102514,2025-03-26,2,22.05,0,0,False
U102514,2025-04-23,2,36.79,0,0,False
U102514,2025-05-12,1,17.01,0,0,False
U102514,2025-06-02,1,20.94,0,0,False
U102514,2025-06-21,1,25.97,0,0,False
U102514,2025-07-15,1,11.17,1,3,True
U102514,2025-07-31,6,90.93,0,1,True
U102514,2025-08-06,1,24.37,0,0,False
U102514,2025-08-08,4,41.95,0,0,False
U102514,2025-09-29,2,3.0,0,0,False
U102514,2025-10-18,3,63.58,1,2,True
U102514,2025-12-01,1,12.39,0,0,False
U102514,2025-12-11,1,21.22,0,0,False
U103000,2025-02-09,4,63.15,0,0,False
U103000,2025-03-14,2,26.24,0,0,False
U103000,2025-04-04,1,11.67,0,0,False
U103000,2025-04-11,2,27.02,0,0,False
U103000,2025-04-16,3,47.44,0,0,False
U103000,2025-04-18,1,9.13,0,1,True
U103000,2025-05-21,2,41.04,0,0,False
U103000,2025-05-24,1,8.42,0,0,False
U103000,2025-06-10,1,9.33,0,0,False
U103000,2025-06-20,1,13.76,0,0,False
U103000,2025-08-28,3,33.55,0,0,False
U103000,2025-09-14,1,12.04,0,0,False
U103000,2025-09-16,4,41.84,0,0,False
U103000,2025-09-22,4,67.01,0,0,False
U103000,2025-10-10,4,16.54,0,0,False
U101236,2025-03-31,2,16.58,0,0,False
U101236,2025-04-09,2,3.0,0,0,False
U101236,2025-05-08,1,12.47,0,1,True
U101236,2025-05-16,2,10.96,0,0,False
U101236,2025-07-17,1,4.44,0,0,False
U101236,2025-11-10,1,12.51,0,0,False
U101642,2025-03-01,1,12.81,0,0,False
U101642,2025-03-08,3,4.5,0,0,False
U101642,2025-03-20,1,14.18,0,0,False
U101642,2025-03-26,2,3.0,0,0,False
U101642,2025-04-09,1,13.25,0,0,False
U101642,2025-04-19,1,7.21,0,0,False
U101642,2025-04-23,2,33.89,0,0,False
U101642,2025-07-03,4,61.6,0,0,False
U101642,2025-08-15,1,1.5,0,0,False
U101642,2025-11-10,1,17.04,0,0,False
U101642,2025-11-11,1,9.82,0,0,False
U101642,2025-12-07,2,24.32,0,0,False
U107420,2025-02-26,5,66.56,0,0,False
U107420,2025-03-01,2,22.87,0,0,False
U107420,2025-03-26,1,15.68,0,0,False
U107420,2025-04-30,1,4.19,0,0,False
U107420,2025-05-12,3,22.26,0,0,False
U107420,2025-05-17,4,6.0,0,0,False
U107420,2025-08-31,3,9.79,0,0,False
U107420,2025-09-24,2,3.0,0,0,False
U107420,2025-10-22,1,14.79,0,0,False
U107420,2025-11-16,1,1.5,0,0,False
U107420,2025-12-19,1,1.5,0,0,False
U105470,2025-01-21,1,26.02,0,0,False
U105470,2025-01-28,1,28.41,0,0,True
U105470,2025-01-29,4,54.67,0,0,False
U105470,2025-02-05,3,86.17,0,0,False
U105470,2025-02-06,4,58.14,0,0,False
U105470,2025-02-12,4,56.63,0,0,False
U105470,2025-02-18,2,33.56,1,2,True
U105470,2025-02-20,1,9.13,0,0,True
U105470,2025-03-04,1,24.87,0,0,False
U105470,2025-03-07,2,18.31,0,0,False
U105470,2025-03-11,1,15.53,0,0,False
U105470,2025-03-15,2,34.75,0,0,False
U105470,2025-03-22,2,29.9,0,0,True
U105470,2025-03-28,3,51.85,1,3,True
U105470,2025-04-26,1,19.44,0,0,False
U105470,2025-05-03,3,27.15,1,3,True
U105470,2025-05-05,2,41.93,0,0,False
U105470,2025-05-06,2,70.39,0,0,False
U105470,2025-05-07,5,116.62,0,0,False
U105470,2025-05-19,1,20.12,0,0,False
U105470,2025-05-22,1,17.25,0,0,False
U105470,2025-06-11,5,118.86,0,0,False
U105470,2025-07-12,3,40.98,0,0,False
U105470,2025-09-26,3,76.51,0,0,False
U105470,2025-09-28,3,83.72,1,2,True
U105470,2025-10-22,4,63.29,1,4,True
U105470,2025-11-12,2,55.71,1,2,True
U105470,2025-12-25,1,18.81,1,4,True
U103052,2025-01-23,2,7.8,0,0,False
U103052,2025-02-06,1,1.5,1,3,True
U103052,2025-02-11,3,64.72,1,7,True
U103052,2025-02-12,1,10.2,0,0,False
U103052,2025-02-19,1,11.63,0,0,False
U103052,2025-02-23,1,7.86,0,0,False
U103052,2025-03-19,1,11.44,1,2,True
U103052,2025-04-15,2,14.04,0,0,False
U103052,2025-04-16,3,7.11,0,0,False
U103052,2025-04-20,3,38.52,0,0,False
U103052,2025-04-25,2,8.54,0,0,False
U103052,2025-04-28,3,31.72,0,0,False
U103052,2025-05-10,5,103.01,0,0,False
U103052,2025-05-27,1,24.42,0,0,False
U103052,2025-05-31,2,32.16,0,0,False
U103052,2025-07-18,2,23.41,0,0,False
U103052,2025-07-23,1,4.97,0,0,False
U103052,2025-08-07,2,19.75,0,0,False
U103052,2025-08-17,2,3.12,0,0,False
U103052,2025-08-19,1,16.19,0,0,False
U103052,2025-09-07,2,42.66,0,0,False
U103052,2025-09-29,4,9.32,0,0,False
U103052,2025-11-13,2,44.86,0,0,False
U103052,2025-12-26,2,48.38,0,0,False
U102568,2025-01-21,2,16.86,0,0,False
U102568,2025-01-23,1,2.58,0,0,False
U102568,2025-02-03,1,1.51,0,0,False
U102568,2025-02-25,1,23.0,0,0,False
U102568,2025-04-09,2,32.71,0,0,False
U102568,2025-04-15,1,13.14,0,0,False
U102568,2025-04-17,2,3.0,0,0,False
U102568,2025-05-10,3,4.5,0,0,False
U102568,2025-05-25,1,5.23,0,0,False
U102568,2025-06-02,1,1.78,0,0,False
U102568,2025-08-18,2,12.64,0,1,True
U102568,2025-10-21,2,39.8,0,1,True
U106085,2025-01-21,2,34.06,0,0,False
U106085,2025-01-22,2,49.19,0,0,True
U106085,2025-02-05,1,10.26,0,0,False
U106085,2025-02-07,1,17.78,0,0,False
U106085,2025-02-22,4,68.45,2,2,True
U106085,2025-03-03,1,6.94,0,0,False
U106085,2025-03-07,2,27.48,0,0,False
U106085,2025-03-16,1,13.38,0,0,False
U106085,2025-03-29,2,48.71,0,0,False
U106085,2025-04-06,1,7.75,0,0,False
U106085,2025-04-17,2,39.3,0,0,False
U106085,2025-04-19,2,31.99,0,0,False
U106085,2025-04-20,1,21.3,0,0,False
U106085,2025-04-23,1,15.91,0,0,False
U106085,2025-04-24,3,40.09,0,0,False
U106085,2025-04-25,5,50.66,0,0,False
U106085,2025-04-28,1,4.92,0,0,False
U106085,2025-06-03,5,41.5,0,0,False
U106085,2025-06-24,3,75.57,0,0,False
U106085,2025-07-11,2,13.3,0,0,False
U106085,2025-08-22,3,32.06,0,0,False
U106085,2025-09-17,3,26.93,0,0,False
U106085,2025-10-01,1,12.88,0,0,False
U106085,2025-11-04,4,83.66,0,0,False
U106085,2025-11-25,2,4.45,0,0,False
U106085,2025-12-25,1,1.5,0,0,False
U106085,2025-12-28,1,16.7,1,7,True
U105719,2025-01-22,1,10.93,0,0,True
U105719,2025-02-03,2,35.5,0,0,False
U105719,2025-02-23,1,4.19,0,0,False
U105719,2025-03-15,1,3.68,0,0,False
U105719,2025-03-27,2,3.0,0,0,False
U105719,2025-04-02,3,58.06,0,0,False
U105719,2025-04-04,4,37.83,0,0,False
U105719,2025-04-14,1,1.5,0,0,False
U105719,2025-04-16,1,12.79,0,0,False
U105719,2025-04-19,3,9.07,0,0,False
U105719,2025-05-02,2,15.12,0,0,False
U105719,2025-05-24,3,42.93,0,0,False
U105719,2025-05-25,3,28.89,0,0,False
U105719,2025-05-29,3,32.58,0,0,False
U105719,2025-06-08,3,27.27,0,0,False
U105719,2025-06-10,1,18.5,0,0,False
U105719,2025-06-16,5,120.72,0,0,False
U105719,2025-06-21,2,17.95,0,0,False
U105719,2025-06-25,1,20.13,0,0,False
U105719,2025-06-26,2,26.29,0,0,False
U105719,2025-07-15,1,15.54,0,0,False
U105719,2025-07-21,1,4.54,0,0,False
U105719,2025-08-12,1,18.35,0,0,False
U105719,2025-08-18,2,35.77,0,0,False
U105719,2025-09-12,2,30.01,1,1,True
U105719,2025-09-28,1,9.12,0,0,False
U105719,2025-10-31,6,9.0,0,0,False
U105719,2025-11-27,4,26.33,0,0,False
U105719,2025-12-03,2,22.22,0,0,False
U103234,2025-01-30,1,10.2,0,0,False
U103234,2025-02-05,1,8.41,0,0,False
U103234,2025-02-23,1,9.86,0,0,False
U103234,2025-03-14,3,37.58,0,1,True
U103234,2025-05-22,4,85.26,0,0,False
U103234,2025-05-29,2,18.79,0,0,False
U103234,2025-06-19,1,2.8,0,0,False
U103234,2025-07-02,2,5.14,0,0,False
U103234,2025-09-22,2,3.0,0,0,False
U103234,2025-11-06,4,35.59,0,0,False
U103234,2025-11-14,2,17.97,0,0,False
U103234,2025-12-04,3,30.67,0,0,False
U100294,2025-01-24,1,11.79,0,0,False
U100294,2025-01-30,3,39.77,0,0,False
U100294,2025-02-13,1,17.06,0,0,False
U100294,2025-03-13,1,15.68,1,5,True
U100294,2025-04-04,4,35.9,0,0,False
U100294,2025-04-11,5,60.61,0,0,False
U100294,2025-04-25,2,31.86,0,0,False
U100294,2025-05-07,2,47.4,0,0,False
U100294,2025-05-20,3,35.44,0,0,False
U100294,2025-06-03,3,24.91,0,0,False
U100294,2025-06-14,1,15.67,0,0,False
U100294,2025-08-04,1,14.64,0,0,False
U100294,2025-11-17,1,10.88,0,0,False
U100294,2025-11-19,1,28.97,0,0,False
U101153,2025-02-07,1,12.98,0,0,False
U101153,2025-02-10,4,11.19,0,0,False
U101153,2025-02-13,1,10.29,0,0,False
U101153,2025-03-02,1,13.74,0,0,False
U101153,2025-03-13,3,18.25,0,0,False
U101153,2025-03-22,3,4.5,0,0,True
U101153,2025-05-29,1,2.14,0,0,False
U101153,2025-06-23,3,11.31,1,2,True
U101153,2025-07-11,3,4.5,0,0,False
U101153,2025-07-12,2,19.19,0,0,False
U101153,2025-08-12,1,2.53,0,0,False
U101153,2025-08-13,1,1.5,0,0,False
U101153,2025-12-27,1,1.5,0,0,False
U106746,2025-01-23,1,20.63,0,0,False
U106746,2025-02-13,1,8.51,0,0,False
U106746,2025-02-24,2,23.71,0,0,False
U106746,2025-03-25,2,27.21,0,0,False
U106746,2025-07-16,1,10.21,0,0,False
U106746,2025-09-09,1,5.66,0,0,False
U106746,2025-09-10,2,11.12,0,0,False
U106746,2025-12-12,1,3.17,0,0,False
U106746,2025-12-26,1,12.2,0,0,False
U106156,2025-01-28,3,68.26,0,0,True
U106156,2025-02-12,1,26.95,1,6,True
U106156,2025-02-13,1,22.6,0,0,False
U106156,2025-02-19,1,22.04,0,0,False
U106156,2025-02-21,1,34.05,0,0,False
U106156,2025-02-23,1,23.65,0,0,False
U106156,2025-02-27,1,12.28,0,0,False
U106156,2025-03-02,1,26.8,0,0,False
U106156,2025-03-04,1,13.61,0,0,False
U106156,2025-03-09,6,220.66,0,0,False
U106156,2025-03-18,1,17.8,0,0,False
U106156,2025-03-24,1,12.53,0,0,False
U106156,2025-03-29,1,38.51,0,0,False
U106156,2025-04-09,4,96.81,0,0,False
U106156,2025-04-18,3,72.18,0,0,False
U106156,2025-04-21,1,21.46,1,3,True
U106156,2025-04-22,2,68.08,0,0,False
U106156,2025-04-29,2,53.75,0,0,False
U106156,2025-05-09,1,14.25,0,0,False
U106156,2025-06-01,1,21.6,0,0,False
U106156,2025-06-20,1,19.28,0,0,False
U106156,2025-07-14,2,36.81,0,0,False
U106156,2025-08-13,2,49.29,0,0,False
U106156,2025-08-20,1,23.95,0,0,False
U106156,2025-08-21,2,37.37,0,0,False
U106156,2025-09-01,1,13.36,0,0,False
U106156,2025-09-27,2,73.65,0,0,False
U106156,2025-10-10,4,98.03,1,1,True
U106156,2025-11-01,2,61.94,0,0,False
U106156,2025-11-16,1,20.21,0,0,False
U101371,2025-04-04,2,28.94,0,0,False
U101371,2025-04-28,6,101.9,0,0,False
U101371,2025-05-19,2,3.0,0,0,False
U101371,2025-09-07,2,27.94,1,0,False
U101371,2025-10-17,2,15.09,0,0,False
U101371,2025-11-14,2,4.46,0,0,False
U103167,2025-01-21,1,1.5,0,0,False
U103167,2025-01-25,2,24.49,0,0,False
U103167,2025-02-08,3,57.4,0,0,False
U103167,2025-02-09,1,12.98,0,0,False
U103167,2025-04-08,6,29.09,0,0,False
U103167,2025-04-11,1,18.88,0,0,False
U103167,2025-04-23,5,80.61,0,0,False
U103167,2025-06-12,3,19.13,0,0,False
U103167,2025-06-30,5,27.72,0,0,False
U103167,2025-07-02,1,16.46,0,0,False
U103167,2025-07-25,1,6.79,0,0,False
U103167,2025-08-30,1,17.38,0,0,False
U103167,2025-12-20,3,43.18,1,3,True
U100109,2025-01-27,3,23.08,1,2,True
U100109,2025-02-11,1,6.81,0,0,False
U100109,2025-02-13,3,45.93,0,0,False
U100109,2025-02-20,2,22.2,0,0,True
U100109,2025-02-27,3,79.42,0,0,False
U100109,2025-03-07,1,19.41,0,0,False
U100109,2025-03-10,3,56.94,1,5,True
U100109,2025-03-12,2,39.96,0,0,False
U100109,2025-03-14,1,17.94,1,1,True
U100109,2025-03-17,1,5.48,1,4,True
U100109,2025-03-20,1,8.57,0,0,False
U100109,2025-03-23,1,12.78,0,0,False
U100109,2025-03-28,1,18.04,0,0,False
U100109,2025-04-02,2,35.01,0,0,False
U100109,2025-04-03,2,18.1,0,0,False
U100109,2025-04-18,2,27.38,0,0,False
U100109,2025-05-01,3,12.93,0,0,False
U100109,2025-05-07,4,39.36,0,0,False
U100109,2025-05-22,3,52.38,1,4,True
U100109,2025-06-16,3,66.71,0,0,False
U100109,2025-06-26,2,35.87,0,0,False
U100109,2025-06-29,1,5.57,0,0,False
U100109,2025-07-07,1,8.93,1,0,False
U100109,2025-07-09,4,69.06,0,0,False
U100109,2025-07-15,2,43.37,0,0,False
U100109,2025-07-16,4,59.48,0,0,False
U100109,2025-07-24,3,86.13,0,0,False
U100109,2025-08-06,1,13.02,0,0,False
U100109,2025-08-20,2,70.65,1,3,True
U100109,2025-10-06,2,21.54,0,0,False
U100109,2025-10-07,1,14.1,0,0,False
U100109,2025-10-13,3,61.12,0,0,False
U100109,2025-11-25,1,17.03,0,0,False
U100109,2025-12-16,3,43.42,0,0,False
U106143,2025-01-22,1,6.3,0,0,True
U106143,2025-02-23,2,4.93,0,0,False
U106143,2025-04-06,1,1.77,0,0,False
U106143,2025-04-14,1,1.5,0,0,False
U106143,2025-06-08,1,1.5,0,0,False
U106143,2025-06-30,3,4.5,0,1,True
