user_id,event_date,feature_name,event_count
U103537,2025-05-19,Dashboard Viewed,1
U103537,2025-06-03,Workflow Created,1
U103537,2025-06-03,Integration Connected,1
U103537,2025-06-03,Dashboard Viewed,2
U103537,2025-06-08,Dashboard Viewed,4
U103537,2025-06-08,Report Exported,4
U103537,2025-07-02,Integration Connected,4
U103537,2025-07-02,Template Used,2
U103537,2025-07-02,Dashboard Viewed,3
U103537,2025-08-18,Dashboard Viewed,1
U103537,2025-09-15,Team Invite Sent,2
U104951,2025-02-20,Dashboard Viewed,4
U104951,2025-02-22,Automation Run,4
U104951,2025-02-25,Automation Run,1
U104951,2025-02-25,Template Used,3
U104951,2025-02-28,Dashboard Viewed,3
U104951,2025-02-28,Team Invite Sent,4
U104951,2025-02-28,Dashboard Viewed,3
U104951,2025-03-03,Template Used,1
U104951,2025-03-03,Integration Connected,3
U104951,2025-03-03,Dashboard Viewed,2
U104951,2025-03-03,Report Exported,2
U104951,2025-03-03,Dashboard Viewed,4
U104951,2025-03-05,Dashboard Viewed,3
U104951,2025-03-10,Report Exported,2
U104951,2025-03-10,Dashboard Viewed,1
U104951,2025-03-12,Dashboard Viewed,3
U104951,2025-03-12,Automation Run,2
U104951,2025-03-17,Team Invite Sent,2
U104951,2025-03-17,Automation Run,4
U104951,2025-03-17,Integration Connected,3
U104951,2025-03-24,Template Used,2
U104951,2025-03-24,Workflow Created,3
U104951,2025-03-26,Automation Run,2
U104951,2025-04-07,Report Exported,2
U104951,2025-04-20,Template Used,4
U104951,2025-04-23,Template Used,3
U104951,2025-04-23,Dashboard Viewed,4
U104951,2025-04-29,Team Invite Sent,3
U104951,2025-05-01,Team Invite Sent,3
U104951,2025-05-05,Report Exported,2
U104951,2025-05-05,Workflow Created,3
U104951,2025-05-05,Template Used,3
U104951,2025-05-13,Automation Run,2
U104951,2025-05-13,Team Invite Sent,1
U104951,2025-05-13,Report Exported,1
U104951,2025-05-13,Dashboard Viewed,3
U104951,2025-05-13,Dashboard Viewed,3
U104951,2025-05-13,Template Used,2
U104951,2025-05-13,Report Exported,4
U104951,2025-05-13,Dashboard Viewed,2
U104951,2025-05-14,Integration Connected,1
U104951,2025-05-14,Integration Connected,4
U104951,2025-05-14,Template Used,4
U104951,2025-05-16,Workflow Created,3
U104951,2025-05-27,Report Exported,1
U104951,2025-05-27,Integration Connected,2
U104951,2025-05-29,Automation Run,2
U104951,2025-05-29,Dashboard Viewed,4
U104951,2025-06-09,Automation Run,1
U104951,2025-06-09,Template Used,4
U104951,2025-06-11,Integration Connected,4
U104951,2025-06-11,Automation Run,3
U104951,2025-06-11,Report Exported,4
U104951,2025-06-12,Integration Connected,2
U104951,2025-06-12,Dashboard Viewed,4
U104951,2025-06-26,Automation Run,2
U104951,2025-06-26,AI Recommendation Used,2
U104951,2025-06-26,AI Recommendation Used,1
U104951,2025-06-26,Automation Run,1
U104951,2025-06-26,Automation Run,2
U104951,2025-06-30,Template Used,1
U104951,2025-07-19,Dashboard Viewed,1
U104951,2025-07-27,AI Recommendation Used,2
U104951,2025-07-31,Dashboard Viewed,2
U104951,2025-07-31,Dashboard Viewed,1
U104951,2025-08-06,Automation Run,2
U104951,2025-08-06,Dashboard Viewed,1
U104951,2025-08-06,Dashboard Viewed,2
U104951,2025-08-06,Integration Connected,2
U104951,2025-08-06,Team Invite Sent,1
U104951,2025-08-22,Dashboard Viewed,2
U104951,2025-08-22,Workflow Created,3
U104951,2025-08-22,Integration Connected,2
U104951,2025-08-30,Team Invite Sent,2
U104951,2025-08-30,Report Exported,3
U104951,2025-08-30,Report Exported,2
U104951,2025-08-31,Integration Connected,3
U104951,2025-08-31,Template Used,4
U104951,2025-08-31,Integration Connected,2
U104951,2025-09-08,Dashboard Viewed,3
U104951,2025-09-14,Automation Run,3
U104951,2025-09-14,Dashboard Viewed,1
U104951,2025-09-14,Dashboard Viewed,2
U104951,2025-09-14,Template Used,2
U104951,2025-09-14,Template Used,4
U104951,2025-09-14,Dashboard Viewed,3
U104951,2025-09-18,Automation Run,2
U104951,2025-09-18,Workflow Created,4
U104951,2025-09-18,Template Used,4
U104951,2025-10-13,Report Exported,4
U104951,2025-10-13,Workflow Created,1
U104951,2025-10-13,Automation Run,2
U104951,2025-10-31,Template Used,3
U104951,2025-10-31,Integration Connected,3
U104951,2025-10-31,Dashboard Viewed,2
U104951,2025-11-17,Dashboard Viewed,2
U104951,2025-11-24,Dashboard Viewed,2
U104951,2025-12-17,Automation Run,2
U104951,2025-12-18,Workflow Created,1
U104951,2025-12-18,Dashboard Viewed,3
U104951,2025-12-24,Integration Connected,1
U104951,2025-12-24,Report Exported,1
U104955,2025-03-17,Template Used,4
U104955,2025-04-21,Automation Run,1
U104955,2025-04-22,Report Exported,4
U104955,2025-05-11,Workflow Created,4
U104955,2025-06-26,Integration Connected,2
U104955,2025-07-08,Integration Connected,2
U104955,2025-08-11,Template Used,3
U104955,2025-10-15,Report Exported,3
U104955,2025-12-14,Dashboard Viewed,1
U104424,2025-02-18,Workflow Created,4
U104424,2025-04-25,AI Recommendation Used,4
U104424,2025-05-15,Automation Run,1
U104424,2025-05-15,Workflow Created,3
U104424,2025-05-15,Workflow Created,1
U104424,2025-05-15,Integration Connected,2
U104424,2025-05-15,Dashboard Viewed,1
U104424,2025-05-21,Workflow Created,2
U104424,2025-05-21,Report Exported,1
U104424,2025-06-26,Team Invite Sent,1
U104424,2025-11-06,Dashboard Viewed,1
U104424,2025-11-06,Workflow Created,2
U107032,2025-03-17,Team Invite Sent,2
U107032,2025-06-28,Automation Run,1
U107032,2025-06-28,Dashboard Viewed,2
U107032,2025-08-08,Team Invite Sent,2
U107032,2025-08-08,Template Used,4
U107032,2025-09-16,Dashboard Viewed,2
U107032,2025-09-16,Dashboard Viewed,3
U107032,2025-09-16,Report Exported,4
U107032,2025-09-16,Report Exported,4
U107032,2025-09-16,Integration Connected,1
U107032,2025-11-01,Automation Run,2
U107032,2025-11-01,Automation Run,3
U103784,2025-04-12,Automation Run,1
U103784,2025-04-12,Dashboard Viewed,1
U103784,2025-04-22,Workflow Created,3
U103784,2025-04-24,Dashboard Viewed,4
U103784,2025-04-24,Dashboard Viewed,4
U103784,2025-07-07,Workflow Created,3
U103784,2025-08-08,Template Used,1
U103784,2025-08-16,Integration Connected,3
U103784,2025-08-16,Dashboard Viewed,1
U103784,2025-09-12,Team Invite Sent,1
U103784,2025-09-12,AI Recommendation Used,1
U103784,2025-09-12,Workflow Created,4
U103784,2025-11-10,Workflow Created,4
U103784,2025-11-10,Report Exported,3
U103784,2025-12-03,AI Recommendation Used,1
U103784,2025-12-22,Team Invite Sent,4
U103784,2025-12-22,Dashboard Viewed,2
U105646,2025-02-20,Template Used,3
U105646,2025-02-20,Automation Run,1
U105646,2025-02-25,Template Used,3
U105646,2025-02-25,Report Exported,2
U105646,2025-02-25,Automation Run,2
U105646,2025-02-25,Dashboard Viewed,4
U105646,2025-02-27,Workflow Created,3
U105646,2025-02-27,Integration Connected,4
U105646,2025-02-27,Template Used,4
U105646,2025-02-27,Template Used,1
U105646,2025-02-27,Report Exported,2
U105646,2025-02-27,Automation Run,4
U105646,2025-02-27,Report Exported,2
U105646,2025-02-28,Automation Run,4
U105646,2025-02-28,Workflow Created,1
U105646,2025-02-28,Workflow Created,2
U105646,2025-02-28,Automation Run,1
U105646,2025-03-14,Automation Run,1
U105646,2025-03-14,Automation Run,2
U105646,2025-03-14,Dashboard Viewed,3
U105646,2025-03-23,Dashboard Viewed,2
U105646,2025-03-26,Report Exported,3
U105646,2025-03-26,Integration Connected,2
U105646,2025-04-15,Automation Run,1
U105646,2025-04-15,Template Used,3
U105646,2025-04-15,Automation Run,1
U105646,2025-04-16,Dashboard Viewed,1
U105646,2025-04-16,Integration Connected,4
U105646,2025-04-16,Team Invite Sent,2
U105646,2025-05-08,Dashboard Viewed,4
U105646,2025-05-20,Automation Run,4
U105646,2025-05-20,Dashboard Viewed,3
U105646,2025-05-29,Template Used,1
U105646,2025-06-02,Template Used,3
U105646,2025-06-02,Dashboard Viewed,2
U105646,2025-06-02,Integration Connected,1
U105646,2025-07-08,Dashboard Viewed,4
U105646,2025-07-18,Dashboard Viewed,3
U105646,2025-07-18,Template Used,4
U105646,2025-07-22,Workflow Created,4
U105646,2025-08-04,Template Used,4
U105646,2025-08-04,Team Invite Sent,2
U105646,2025-08-04,Integration Connected,4
U105646,2025-08-20,Team Invite Sent,3
U105646,2025-08-20,Report Exported,1
U105646,2025-08-20,Template Used,2
U105646,2025-08-20,Dashboard Viewed,4
U105646,2025-08-20,AI Recommendation Used,4
U105646,2025-09-10,Dashboard Viewed,1
U105646,2025-09-10,Integration Connected,4
U105646,2025-09-10,Integration Connected,3
U105646,2025-11-19,Template Used,1
U105646,2025-11-19,Template Used,1
U107938,2025-03-03,Template Used,1
U107938,2025-03-23,Workflow Created,4
U107938,2025-03-23,Integration Connected,4
U107938,2025-04-23,Dashboard Viewed,4
U107938,2025-04-23,Integration Connected,2
U107938,2025-06-19,Report Exported,4
U107938,2025-09-12,Automation Run,4
U107938,2025-11-01,Integration Connected,1
U107938,2025-12-25,Report Exported,2
U106068,2025-02-25,Workflow Created,2
U106068,2025-03-02,Template Used,4
U106068,2025-04-10,Integration Connected,1
U106068,2025-04-10,Integration Connected,1
U106068,2025-04-14,Dashboard Viewed,4
U106068,2025-04-15,Dashboard Viewed,3
U106068,2025-05-18,Report Exported,2
U106068,2025-05-18,Integration Connected,4
U106068,2025-05-18,Integration Connected,4
U106068,2025-05-19,Dashboard Viewed,4
U106068,2025-05-23,Automation Run,1
U106068,2025-05-23,Dashboard Viewed,3
U106068,2025-05-23,Workflow Created,3
U106068,2025-05-24,Template Used,4
U106068,2025-05-24,Template Used,2
U106068,2025-05-27,Team Invite Sent,3
U106068,2025-05-28,AI Recommendation Used,2
U106068,2025-05-28,Report Exported,4
U106068,2025-06-01,Automation Run,1
U106068,2025-06-04,Workflow Created,2
U106068,2025-06-04,Automation Run,1
U106068,2025-06-04,Integration Connected,1
U106068,2025-07-06,Integration Connected,4
U106068,2025-07-22,Integration Connected,3
U106068,2025-07-22,Workflow Created,4
U106068,2025-08-07,Template Used,1
U106068,2025-08-07,Automation Run,3
U106068,2025-08-07,Report Exported,1
U106068,2025-11-26,Dashboard Viewed,2
U106068,2025-12-01,Workflow Created,3
U105047,2025-02-25,Team Invite Sent,2
U105047,2025-02-26,Dashboard Viewed,4
U105047,2025-03-22,Automation Run,4
U105047,2025-03-22,Template Used,1
U105047,2025-03-25,Automation Run,2
U105047,2025-03-27,Integration Connected,4
U105047,2025-03-27,Dashboard Viewed,1
U105047,2025-03-27,Integration Connected,4
U105047,2025-03-30,Dashboard Viewed,3
U105047,2025-03-30,Integration Connected,1
U105047,2025-04-14,Template Used,2
U105047,2025-04-14,Dashboard Viewed,1
U105047,2025-04-14,Template Used,2
U105047,2025-04-25,Team Invite Sent,4
U105047,2025-04-25,AI Recommendation Used,4
U105047,2025-05-08,Integration Connected,2
U105047,2025-05-08,Automation Run,2
U105047,2025-05-08,Dashboard Viewed,2
U105047,2025-05-23,Automation Run,3
U105047,2025-05-29,Automation Run,2
U105047,2025-05-29,Dashboard Viewed,3
U105047,2025-06-21,Automation Run,2
U105047,2025-07-08,Workflow Created,1
U105047,2025-08-14,Integration Connected,4
U105047,2025-08-21,Template Used,3
U105047,2025-08-21,Workflow Created,3
U105047,2025-09-13,Report Exported,3
U105047,2025-11-05,Template Used,1
U105047,2025-11-05,Dashboard Viewed,2
U105047,2025-11-05,Integration Connected,3
U105047,2025-11-05,Dashboard Viewed,3
U105047,2025-12-07,Automation Run,3
U107526,2025-02-21,Template Used,2
U107526,2025-02-21,Team Invite Sent,4
U107526,2025-02-21,Automation Run,3
U107526,2025-03-04,Template Used,3
U107526,2025-03-04,Automation Run,3
U107526,2025-03-04,Template Used,2
U107526,2025-03-22,Integration Connected,4
U107526,2025-03-22,Dashboard Viewed,3
U107526,2025-04-05,Template Used,4
U107526,2025-04-05,Automation Run,1
U107526,2025-04-05,Template Used,3
U107526,2025-04-10,Workflow Created,3
U107526,2025-05-14,Dashboard Viewed,1
U107526,2025-05-24,Dashboard Viewed,2
U107526,2025-05-29,Workflow Created,2
U107526,2025-05-29,Team Invite Sent,1
U107526,2025-05-29,Workflow Created,1
U107526,2025-06-04,Report Exported,1
U107526,2025-06-04,AI Recommendation Used,2
U107526,2025-06-14,Workflow Created,3
U107526,2025-06-18,AI Recommendation Used,3
U107526,2025-07-08,AI Recommendation Used,3
U107526,2025-07-10,Dashboard Viewed,2
U107526,2025-07-10,Dashboard Viewed,4
U107526,2025-07-10,Team Invite Sent,2
U107526,2025-07-10,Dashboard Viewed,2
U107526,2025-07-11,Dashboard Viewed,1
U107526,2025-07-29,Automation Run,3
U107526,2025-08-08,Team Invite Sent,1
U107526,2025-09-23,Automation Run,2
U107526,2025-09-29,Dashboard Viewed,1
U107526,2025-10-05,Dashboard Viewed,1
U107526,2025-10-05,Integration Connected,1
U107526,2025-10-05,Report Exported,2
U107526,2025-11-01,Dashboard Viewed,2
U107526,2025-11-01,Dashboard Viewed,1
U107526,2025-11-11,Dashboard Viewed,3
U101891,2025-03-01,Workflow Created,4
U101891,2025-03-01,Template Used,2
U101891,2025-03-01,Dashboard Viewed,3
U101891,2025-03-21,Automation Run,1
U101891,2025-03-24,Automation Run,1
U101891,2025-03-31,Automation Run,3
U101891,2025-03-31,Automation Run,3
U101891,2025-03-31,Team Invite Sent,1
U101891,2025-04-01,Dashboard Viewed,1
U101891,2025-04-01,Automation Run,2
U101891,2025-04-03,Dashboard Viewed,3
U101891,2025-04-03,Integration Connected,1
U101891,2025-04-03,Automation Run,4
U101891,2025-06-08,Template Used,4
U101891,2025-06-13,Template Used,4
U101891,2025-06-13,Dashboard Viewed,3
U101891,2025-06-15,Integration Connected,3
U101891,2025-07-09,Template Used,1
U101891,2025-07-09,Dashboard Viewed,1
U101891,2025-07-23,Integration Connected,4
U101891,2025-07-23,Automation Run,4
U101891,2025-07-23,Integration Connected,1
U101891,2025-07-23,Report Exported,3
U101891,2025-07-25,Workflow Created,4
U101891,2025-07-29,Team Invite Sent,2
U101891,2025-07-29,Team Invite Sent,2
U101891,2025-08-14,Integration Connected,4
U101891,2025-08-14,Workflow Created,1
U101891,2025-09-14,Report Exported,4
U101891,2025-09-14,Template Used,1
U101891,2025-09-17,Automation Run,3
U101891,2025-10-03,Automation Run,3
U101891,2025-10-03,Integration Connected,3
U101891,2025-12-08,Dashboard Viewed,2
U101891,2025-12-08,Template Used,4
U101891,2025-12-16,Workflow Created,4
U102623,2025-02-22,Dashboard Viewed,3
U102623,2025-02-22,Workflow Created,1
U102623,2025-04-25,Dashboard Viewed,1
U102623,2025-04-25,Dashboard Viewed,3
U102623,2025-04-25,Team Invite Sent,2
U102623,2025-09-13,Template Used,4
U102623,2025-09-18,Template Used,4
U102623,2025-09-18,Template Used,3
U102623,2025-09-30,Report Exported,2
U102623,2025-11-06,Dashboard Viewed,3
U102623,2025-11-06,Report Exported,4
U102623,2025-12-14,Template Used,2
U100206,2025-02-21,Template Used,1
U100206,2025-02-21,AI Recommendation Used,4
U100206,2025-02-23,AI Recommendation Used,2
U100206,2025-02-23,Team Invite Sent,2
U100206,2025-02-25,Workflow Created,1
U100206,2025-02-25,Automation Run,2
U100206,2025-02-28,Integration Connected,1
U100206,2025-03-11,Automation Run,3
U100206,2025-03-13,Template Used,4
U100206,2025-03-20,Workflow Created,4
U100206,2025-03-20,Team Invite Sent,1
U100206,2025-04-09,Automation Run,4
U100206,2025-04-23,Dashboard Viewed,3
U100206,2025-04-23,Dashboard Viewed,3
U100206,2025-04-23,Team Invite Sent,2
U100206,2025-04-25,Workflow Created,1
U100206,2025-05-03,Dashboard Viewed,4
U100206,2025-05-06,Team Invite Sent,1
U100206,2025-05-06,Template Used,2
U100206,2025-05-28,Template Used,3
U100206,2025-06-11,Automation Run,4
U100206,2025-06-12,Automation Run,3
U100206,2025-06-15,Report Exported,1
U100206,2025-06-15,Dashboard Viewed,4
U100206,2025-06-15,Team Invite Sent,2
U100206,2025-06-17,Workflow Created,4
U100206,2025-06-17,Dashboard Viewed,4
U100206,2025-06-23,Automation Run,4
U100206,2025-07-28,Report Exported,2
U100206,2025-07-30,Dashboard Viewed,3
U100206,2025-08-08,Dashboard Viewed,3
U100206,2025-08-08,Dashboard Viewed,3
U100206,2025-08-19,Workflow Created,4
U100206,2025-08-19,Team Invite Sent,2
U100206,2025-09-21,Team Invite Sent,1
U100206,2025-09-21,Template Used,3
U100206,2025-10-15,Dashboard Viewed,4
U100206,2025-10-18,Integration Connected,4
U100206,2025-10-18,Template Used,2
U100206,2025-10-31,Report Exported,1
U100206,2025-10-31,Workflow Created,1
U100206,2025-11-07,Workflow Created,2
U100206,2025-11-07,Workflow Created,1
U100206,2025-11-07,Dashboard Viewed,3
U100206,2025-11-07,Template Used,4
U100206,2025-11-07,Workflow Created,1
U100206,2025-12-12,Template Used,2
U100206,2025-12-12,Dashboard Viewed,4
U100206,2025-12-12,Report Exported,2
U100206,2025-12-20,Automation Run,4
U100206,2025-12-20,Dashboard Viewed,3
U100163,2025-03-09,Integration Connected,1
U100163,2025-06-02,Automation Run,1
U100163,2025-07-07,Dashboard Viewed,1
U100163,2025-07-22,Dashboard Viewed,4
U100163,2025-07-22,Dashboard Viewed,3
U100163,2025-07-28,Report Exported,3
U100163,2025-07-28,Automation Run,1
U100163,2025-08-11,Report Exported,2
U101668,2025-02-27,Template Used,4
U101668,2025-03-06,Workflow Created,4
U101668,2025-03-06,Workflow Created,1
U101668,2025-03-06,Workflow Created,1
U101668,2025-03-16,Template Used,3
U101668,2025-04-02,Automation Run,4
U101668,2025-04-14,Template Used,3
U101668,2025-04-14,Automation Run,4
U101668,2025-04-14,Automation Run,3
U101668,2025-06-21,Dashboard Viewed,2
U108073,2025-03-01,Workflow Created,4
U108073,2025-03-09,Integration Connected,2
U108073,2025-03-21,Template Used,3
U108073,2025-03-21,Integration Connected,1
U108073,2025-04-04,Automation Run,1
U108073,2025-05-01,Dashboard Viewed,1
U108073,2025-05-08,Report Exported,3
U108073,2025-05-08,Team Invite Sent,1
U108073,2025-06-30,Workflow Created,2
U108073,2025-07-03,Dashboard Viewed,2
U108073,2025-07-03,Automation Run,3
U108073,2025-07-03,Team Invite Sent,2
U108073,2025-08-22,Dashboard Viewed,3
U108073,2025-11-21,Workflow Created,3
U101468,2025-02-21,Report Exported,2
U101468,2025-02-21,Automation Run,1
U101468,2025-02-21,Team Invite Sent,4
U101468,2025-03-18,Dashboard Viewed,4
U101468,2025-03-28,Automation Run,1
U101468,2025-05-28,Dashboard Viewed,3
U101468,2025-06-23,Template Used,4
U101468,2025-07-14,Report Exported,1
U101468,2025-07-26,Workflow Created,4
U101468,2025-08-31,Integration Connected,3
U101468,2025-09-13,Dashboard Viewed,3
U101468,2025-09-13,Integration Connected,4
U101468,2025-09-13,Automation Run,2
U101468,2025-09-26,Dashboard Viewed,1
U101468,2025-09-26,Dashboard Viewed,2
U101468,2025-10-10,Integration Connected,3
U101468,2025-10-10,Report Exported,2
U101468,2025-10-10,Report Exported,1
U101468,2025-10-10,Dashboard Viewed,1
U101468,2025-10-10,Report Exported,2
U101468,2025-10-23,Team Invite Sent,4
U101468,2025-10-27,Workflow Created,1
U101468,2025-10-27,Workflow Created,3
U101468,2025-12-02,Team Invite Sent,2
U101468,2025-12-02,Dashboard Viewed,3
U101468,2025-12-02,Team Invite Sent,2
U105409,2025-02-18,Dashboard Viewed,4
U105409,2025-03-06,Dashboard Viewed,1
U105409,2025-03-09,Template Used,2
U105409,2025-03-09,Integration Connected,1
U105409,2025-03-09,AI Recommendation Used,2
U105409,2025-04-30,Dashboard Viewed,1
U105409,2025-04-30,Automation Run,2
U105409,2025-05-03,Automation Run,1
U105409,2025-05-03,Integration Connected,2
U105409,2025-05-03,Integration Connected,1
U105409,2025-05-03,Automation Run,3
U105409,2025-05-03,Dashboard Viewed,1
U105409,2025-06-08,Template Used,2
U105409,2025-06-08,Dashboard Viewed,2
U105409,2025-06-08,Workflow Created,2
U105409,2025-06-08,Integration Connected,4
U105409,2025-06-09,AI Recommendation Used,2
U105409,2025-06-12,Dashboard Viewed,4
U105409,2025-06-12,Workflow Created,1
U105409,2025-07-04,Integration Connected,2
U105409,2025-07-11,Template Used,2
U105409,2025-07-30,Dashboard Viewed,3
U105409,2025-07-30,Team Invite Sent,2
U105409,2025-08-06,Workflow Created,4
U105409,2025-08-06,Team Invite Sent,4
U105409,2025-08-06,Dashboard Viewed,4
U105409,2025-08-07,Dashboard Viewed,1
U105409,2025-08-07,Dashboard Viewed,4
U105409,2025-08-12,Workflow Created,3
U105409,2025-09-03,Dashboard Viewed,2
U105409,2025-09-18,Dashboard Viewed,3
U105409,2025-09-18,Automation Run,4
U105409,2025-10-22,Automation Run,2
U107119,2025-02-26,Team Invite Sent,2
U107119,2025-02-26,Workflow Created,1
U107119,2025-02-26,Dashboard Viewed,1
U107119,2025-02-26,Automation Run,1
U107119,2025-03-06,Workflow Created,1
U107119,2025-03-17,Dashboard Viewed,2
U107119,2025-03-31,Workflow Created,1
U107119,2025-04-01,Automation Run,4
U107119,2025-04-01,Report Exported,2
U107119,2025-04-01,Report Exported,2
U107119,2025-04-01,Automation Run,2
U107119,2025-04-29,Integration Connected,3
U107119,2025-04-29,Report Exported,2
U107119,2025-04-29,Automation Run,1
U107119,2025-05-05,Template Used,2
U107119,2025-05-05,Template Used,4
U107119,2025-05-05,Dashboard Viewed,1
U107119,2025-05-19,Team Invite Sent,2
U107119,2025-05-19,Dashboard Viewed,2
U107119,2025-05-19,Integration Connected,2
U107119,2025-06-29,Automation Run,3
U107119,2025-07-29,Dashboard Viewed,4
U107119,2025-07-29,AI Recommendation Used,2
U107119,2025-07-30,Integration Connected,4
U107119,2025-08-14,Integration Connected,4
U107119,2025-10-17,Workflow Created,3
U107119,2025-11-23,AI Recommendation Used,1
U107119,2025-11-27,Dashboard Viewed,4
U107119,2025-12-12,Template Used,1
U107119,2025-12-13,Team Invite Sent,4
U107119,2025-12-25,Dashboard Viewed,2
U107119,2025-12-25,AI Recommendation Used,2
U107119,2025-12-25,Workflow Created,2
U105139,2025-03-27,Report Exported,1
U105139,2025-04-26,Integration Connected,4
U105139,2025-06-30,AI Recommendation Used,4
U105139,2025-06-30,Team Invite Sent,1
U105139,2025-08-07,Integration Connected,3
U105139,2025-10-01,Team Invite Sent,2
U105139,2025-10-01,Report Exported,1
U105139,2025-10-15,Template Used,4
U105139,2025-10-15,Template Used,4
U105139,2025-10-15,Template Used,1
U105139,2025-10-20,Automation Run,3
U105139,2025-10-20,Report Exported,3
U105139,2025-11-23,Team Invite Sent,3
U105139,2025-11-23,Report Exported,1
U105139,2025-11-23,Automation Run,3
U106560,2025-02-21,Template Used,1
U106560,2025-02-21,Workflow Created,4
U106560,2025-02-24,Workflow Created,4
U106560,2025-02-28,Workflow Created,1
U106560,2025-03-16,Team Invite Sent,4
U106560,2025-03-16,Workflow Created,3
U106560,2025-03-17,AI Recommendation Used,4
U106560,2025-03-23,Team Invite Sent,4
U106560,2025-03-24,Workflow Created,1
U106560,2025-03-24,Template Used,2
U106560,2025-03-27,Dashboard Viewed,3
U106560,2025-03-27,Workflow Created,4
U106560,2025-03-27,Dashboard Viewed,3
U106560,2025-03-31,Template Used,4
U106560,2025-04-01,Dashboard Viewed,3
U106560,2025-04-10,Dashboard Viewed,4
U106560,2025-04-16,Template Used,2
U106560,2025-04-16,Team Invite Sent,1
U106560,2025-04-18,Template Used,2
U106560,2025-04-21,Automation Run,1
U106560,2025-04-21,Workflow Created,2
U106560,2025-05-04,Workflow Created,3
U106560,2025-05-05,Team Invite Sent,3
U106560,2025-05-05,Team Invite Sent,3
U106560,2025-05-05,Report Exported,4
U106560,2025-05-23,Report Exported,1
U106560,2025-05-29,Dashboard Viewed,3
U106560,2025-06-01,Dashboard Viewed,3
U106560,2025-06-09,Workflow Created,1
U106560,2025-06-13,Report Exported,4
U106560,2025-06-14,Workflow Created,3
U106560,2025-06-20,Team Invite Sent,2
U106560,2025-06-20,Report Exported,1
U106560,2025-06-20,Integration Connected,1
U106560,2025-07-02,Dashboard Viewed,1
U106560,2025-07-12,Template Used,3
U106560,2025-07-12,Automation Run,3
U106560,2025-07-20,Team Invite Sent,3
U106560,2025-07-27,Integration Connected,3
U106560,2025-08-12,Integration Connected,3
U106560,2025-08-29,AI Recommendation Used,4
U106560,2025-08-29,Dashboard Viewed,3
U106560,2025-09-05,Dashboard Viewed,4
U106560,2025-09-16,Automation Run,1
U106560,2025-10-31,Dashboard Viewed,4
U106560,2025-10-31,Workflow Created,3
U106560,2025-11-06,Workflow Created,4
U106560,2025-11-06,Dashboard Viewed,4
U106560,2025-11-06,Team Invite Sent,1
U106560,2025-12-15,Dashboard Viewed,3
U106560,2025-12-19,Report Exported,2
U106560,2025-12-19,Template Used,3
U102716,2025-02-20,Template Used,3
U102716,2025-02-20,Report Exported,3
U102716,2025-03-25,AI Recommendation Used,1
U102716,2025-03-25,Dashboard Viewed,3
U102716,2025-03-31,Team Invite Sent,1
U102716,2025-04-21,AI Recommendation Used,3
U102716,2025-04-21,Integration Connected,3
U102716,2025-05-05,Integration Connected,1
U102716,2025-05-05,Automation Run,1
U102716,2025-05-05,Report Exported,2
U102716,2025-05-29,Dashboard Viewed,2
U102716,2025-08-27,Automation Run,2
U102716,2025-09-02,Template Used,3
U102716,2025-11-29,Template Used,3
U102716,2025-11-29,Report Exported,3
U102716,2025-12-29,Team Invite Sent,4
U102716,2025-12-29,Workflow Created,1
U102716,2025-12-29,Automation Run,3
U107077,2025-04-26,Team Invite Sent,4
U107077,2025-04-26,Integration Connected,3
U107077,2025-04-26,Template Used,3
U107077,2025-05-21,Dashboard Viewed,4
U107077,2025-07-14,Dashboard Viewed,1
U107077,2025-07-14,Workflow Created,2
U107077,2025-07-31,Template Used,4
U107077,2025-08-09,Dashboard Viewed,1
U107077,2025-08-13,Template Used,2
U107077,2025-09-14,Workflow Created,4
U107077,2025-09-26,Automation Run,1
U107077,2025-09-26,Workflow Created,1
U107077,2025-09-26,Template Used,3
U107077,2025-09-26,Dashboard Viewed,2
U107077,2025-09-26,Template Used,2
U107077,2025-10-13,Dashboard Viewed,2
U107077,2025-11-16,Dashboard Viewed,4
U107077,2025-12-16,Report Exported,1
U103266,2025-02-21,Template Used,3
U103266,2025-02-21,Report Exported,2
U103266,2025-02-26,Automation Run,4
U103266,2025-02-26,Dashboard Viewed,1
U103266,2025-02-27,Dashboard Viewed,3
U103266,2025-02-27,Automation Run,3
U103266,2025-03-07,Report Exported,3
U103266,2025-03-11,Template Used,3
U103266,2025-04-09,Dashboard Viewed,2
U103266,2025-04-14,Automation Run,2
U103266,2025-05-10,Dashboard Viewed,1
U103266,2025-05-10,Workflow Created,1
U103266,2025-06-03,Automation Run,2
U103266,2025-07-02,Template Used,4
U103266,2025-07-19,Report Exported,1
U103266,2025-10-21,Automation Run,1
U103266,2025-10-21,Report Exported,3
U103266,2025-11-16,Template Used,4
U103266,2025-11-16,Report Exported,1
U103266,2025-11-16,Dashboard Viewed,3
U103266,2025-11-17,Workflow Created,2
U103266,2025-12-24,Workflow Created,1
U105616,2025-03-03,Workflow Created,4
U105616,2025-03-03,Workflow Created,1
U105616,2025-03-25,Workflow Created,2
U105616,2025-04-21,Team Invite Sent,2
U105616,2025-07-05,Template Used,1
U105616,2025-07-05,Dashboard Viewed,3
U105616,2025-07-05,Automation Run,1
U105616,2025-07-15,Dashboard Viewed,2
U105616,2025-08-15,Integration Connected,4
U105616,2025-08-15,Workflow Created,1
U105616,2025-08-15,Template Used,2
