user_id,signup_date,acquisition_channel,segment,device,region,company_size,quality_score,acquisition_cost,activated,trial_started,subscription_status,plan,subscription_date,monthly_price
U107233,2025-02-11,Content,Student / Hobby,Desktop,APAC,1-10,0.506,42.77,False,False,Free,Free,,0
U105688,2025-02-11,Partnership,Student / Hobby,Desktop,North America,51-200,0.655,18.05,False,False,Free,Free,,0
U102246,2025-02-11,Referral,Ops Manager,Mobile,APAC,1-10,1.154,3.06,False,False,Free,Free,,0
U106193,2025-02-11,Paid Search,Ops Manager,Mobile,North America,51-200,1.254,22.21,False,False,Free,Free,,0
U108268,2025-02-11,Paid Search,Marketing Team,Desktop,North America,11-50,0.634,10.69,False,False,Free,Free,,0
U101520,2025-02-11,Organic Search,Marketing Team,Desktop,APAC,201-1000,0.717,26.98,False,False,Free,Free,,0
U105716,2025-02-11,Content,Ops Manager,Desktop,North America,51-200,0.855,19.94,False,False,Free,Free,,0
U105015,2025-02-11,Referral,Ops Manager,Desktop,APAC,1000+,1.718,8.85,False,False,Free,Free,,0
U107220,2025-02-11,Paid Search,Ops Manager,Mobile,MEA,1000+,0.608,39.08,False,False,Free,Free,,0
U107801,2025-02-11,Content,Marketing Team,Tablet,Europe,51-200,1.124,15.89,True,False,Free,Free,,0
U107222,2025-02-11,Paid Search,Founder,Mobile,APAC,51-200,1.061,19.87,True,False,Free,Free,,0
U101233,2025-02-11,Content,Sales Team,Mobile,Europe,1-10,0.928,20.23,False,False,Free,Free,,0
U103102,2025-02-11,Organic Search,Sales Team,Mobile,North America,11-50,1.089,18.49,False,False,Free,Free,,0
U102640,2025-02-11,Referral,Ops Manager,Desktop,North America,1-10,1.735,7.29,False,False,Free,Free,,0
U104751,2025-02-11,Referral,Marketing Team,Desktop,North America,11-50,1.274,24.39,False,False,Free,Free,,0
U105840,2025-02-11,Referral,Sales Team,Tablet,North America,11-50,1.135,7.89,False,False,Free,Free,,0
U101445,2025-02-11,Social,Ops Manager,Desktop,North America,11-50,0.969,15.98,False,False,Free,Free,,0
U104249,2025-02-11,Referral,Founder,Mobile,Europe,11-50,1.613,11.65,True,True,Trial,Free,,0
U105036,2025-02-11,Referral,Marketing Team,Desktop,APAC,1-10,0.885,21.85,False,False,Free,Free,,0
U101591,2025-02-11,Paid Search,Sales Team,Desktop,North America,1-10,0.877,71.08,False,False,Free,Free,,0
U103228,2025-02-11,Content,Founder,Mobile,APAC,201-1000,0.888,6.18,False,False,Free,Free,,0
U106185,2025-02-11,Paid Search,Sales Team,Desktop,APAC,51-200,1.29,37.2,False,False,Free,Free,,0
U100026,2025-02-11,Organic Search,Ops Manager,Desktop,Europe,11-50,1.519,11.85,True,False,Free,Free,,0
U108124,2025-02-11,Content,Marketing Team,Desktop,North America,1-10,1.143,18.84,True,True,Trial,Free,,0
U103974,2025-02-11,Paid Search,Marketing Team,Mobile,Europe,1-10,1.144,15.32,True,True,Trial,Free,,0
U102328,2025-02-11,Organic Search,Ops Manager,Desktop,APAC,1-10,1.31,11.04,False,False,Free,Free,,0
U107042,2025-02-11,Referral,Founder,Mobile,North America,201-1000,1.763,21.6,False,False,Free,Free,,0
U106405,2025-02-11,Paid Search,Ops Manager,Mobile,Europe,11-50,0.614,49.23,False,False,Free,Free,,0
U100199,2025-02-11,Referral,Founder,Desktop,APAC,11-50,1.552,15.87,False,False,Free,Free,,0
U107248,2025-02-11,Organic Search,Founder,Mobile,Europe,51-200,1.103,27.4,False,False,Free,Free,,0
U106219,2025-02-11,Paid Search,Founder,Mobile,LATAM,1-10,1.15,2.18,True,False,Free,Free,,0
U101047,2025-02-11,Social,Student / Hobby,Desktop,North America,201-1000,0.392,22.46,True,False,Free,Free,,0
U108021,2025-02-11,Referral,Founder,Mobile,North America,201-1000,1.258,10.83,False,False,Free,Free,,0
U107422,2025-02-11,Organic Search,Sales Team,Desktop,North America,11-50,0.799,34.91,True,False,Free,Free,,0
U104378,2025-02-11,Referral,Marketing Team,Desktop,APAC,1-10,0.94,17.48,False,False,Free,Free,,0
U105569,2025-02-11,Referral,Student / Hobby,Desktop,North America,1-10,0.792,5.55,False,False,Free,Free,,0
U102422,2025-02-11,Content,Sales Team,Mobile,Europe,11-50,1.01,16.53,False,False,Free,Free,,0
U107168,2025-02-11,Referral,Marketing Team,Desktop,Europe,1-10,1.238,17.04,False,False,Free,Free,,0
U105260,2025-02-11,Organic Search,Marketing Team,Desktop,LATAM,11-50,1.065,5.49,False,False,Free,Free,,0
U100885,2025-02-11,Paid Search,Ops Manager,Desktop,North America,1-10,0.924,26.09,False,False,Free,Free,,0
U106978,2025-02-11,Paid Search,Student / Hobby,Desktop,North America,1-10,0.35,116.41,False,False,Free,Free,,0
U105528,2025-02-11,Organic Search,Founder,Tablet,LATAM,1-10,0.883,19.21,False,False,Free,Free,,0
U105870,2025-02-11,Referral,Student / Hobby,Mobile,APAC,11-50,0.875,19.08,True,True,Trial,Free,,0
U108455,2025-02-11,Social,Sales Team,Desktop,North America,51-200,0.721,31.94,True,False,Free,Free,,0
U103191,2025-02-11,Paid Search,Ops Manager,Desktop,North America,1-10,0.742,72.61,False,False,Free,Free,,0
U107721,2025-02-11,Paid Search,Sales Team,Desktop,LATAM,1-10,0.767,41.41,False,False,Free,Free,,0
U104391,2025-02-12,Paid Search,Ops Manager,Desktop,North America,1-10,0.849,8.67,False,False,Free,Free,,0
U101058,2025-02-12,Referral,Ops Manager,Tablet,North America,1-10,1.627,1.7,True,True,Trial,Free,,0
U107777,2025-02-12,Organic Search,Sales Team,Desktop,Europe,11-50,0.918,36.08,True,False,Free,Free,,0
U103609,2025-02-12,Organic Search,Founder,Desktop,Europe,1-10,0.859,15.03,False,False,Free,Free,,0
U107779,2025-02-12,Paid Search,Ops Manager,Mobile,North America,11-50,0.957,11.8,True,True,Paid,Starter,2025-02-14,19
U100332,2025-02-12,Social,Marketing Team,Mobile,APAC,201-1000,0.733,8.93,True,True,Trial,Free,,0
U103976,2025-02-12,Content,Student / Hobby,Tablet,North America,1-10,0.25,128.62,False,False,Free,Free,,0
U101450,2025-02-12,Social,Student / Hobby,Desktop,Europe,201-1000,0.25,122.12,False,False,Free,Free,,0
U100852,2025-02-12,Organic Search,Student / Hobby,Mobile,North America,201-1000,0.402,58.42,False,False,Free,Free,,0
U106849,2025-02-12,Paid Search,Ops Manager,Tablet,LATAM,11-50,0.83,16.33,False,False,Free,Free,,0
U100213,2025-02-12,Paid Search,Ops Manager,Desktop,Europe,1-10,1.294,12.22,True,True,Paid,Starter,2025-02-16,19
U108200,2025-02-12,Content,Founder,Desktop,North America,1-10,1.413,25.36,False,False,Free,Free,,0
U101947,2025-02-12,Paid Search,Sales Team,Desktop,Europe,1-10,0.863,22.15,False,False,Free,Free,,0
U105248,2025-02-12,Organic Search,Sales Team,Desktop,LATAM,51-200,1.231,14.66,False,False,Free,Free,,0
U105285,2025-02-12,Partnership,Ops Manager,Desktop,APAC,11-50,1.771,23.27,True,True,Trial,Free,,0
U108256,2025-02-12,Organic Search,Sales Team,Desktop,North America,11-50,0.859,11.39,False,False,Free,Free,,0
U104851,2025-02-12,Organic Search,Student / Hobby,Desktop,Europe,201-1000,0.43,72.84,False,False,Free,Free,,0
U101512,2025-02-12,Referral,Marketing Team,Desktop,LATAM,11-50,1.234,29.76,True,True,Paid,Starter,2025-02-15,19
U102289,2025-02-12,Organic Search,Ops Manager,Mobile,MEA,11-50,1.037,1.41,False,False,Free,Free,,0
U104325,2025-02-12,Content,Ops Manager,Tablet,North America,11-50,1.01,53.13,True,True,Paid,Starter,2025-02-18,19
U101916,2025-02-12,Referral,Marketing Team,Mobile,Europe,11-50,0.891,17.77,False,False,Free,Free,,0
U100898,2025-02-12,Social,Sales Team,Desktop,Europe,51-200,0.539,24.48,False,False,Free,Free,,0
U102443,2025-02-12,Content,Student / Hobby,Mobile,North America,1-10,1.08,12.81,False,False,Free,Free,,0
U106390,2025-02-12,Social,Ops Manager,Desktop,North America,51-200,0.842,59.21,False,False,Free,Free,,0
U106418,2025-02-12,Organic Search,Student / Hobby,Desktop,North America,51-200,0.979,15.74,True,True,Paid,Growth,2025-02-16,59
U100436,2025-02-12,Organic Search,Founder,Mobile,APAC,11-50,0.632,68.52,False,False,Free,Free,,0
U102131,2025-02-12,Organic Search,Founder,Mobile,APAC,51-200,0.804,36.75,False,False,Free,Free,,0
U100682,2025-02-12,Organic Search,Founder,Desktop,Europe,11-50,1.113,36.36,False,False,Free,Free,,0
U103385,2025-02-12,Organic Search,Founder,Desktop,North America,11-50,1.004,17.04,False,False,Free,Free,,0
U108169,2025-02-12,Partnership,Marketing Team,Desktop,North America,1-10,0.972,1.37,False,False,Free,Free,,0
U108354,2025-02-12,Organic Search,Ops Manager,Mobile,APAC,11-50,1.753,5.37,False,False,Free,Free,,0
U103750,2025-02-12,Social,Marketing Team,Mobile,North America,11-50,0.751,48.05,False,False,Free,Free,,0
U106629,2025-02-12,Referral,Sales Team,Desktop,Europe,201-1000,1.367,7.96,True,False,Free,Free,,0
U104210,2025-02-12,Referral,Founder,Desktop,APAC,1000+,1.647,11.59,True,False,Free,Free,,0
U107986,2025-02-12,Organic Search,Founder,Mobile,North America,1-10,1.41,15.56,True,False,Free,Free,,0
U105402,2025-02-12,Paid Search,Marketing Team,Mobile,Europe,11-50,0.85,21.62,False,False,Free,Free,,0
U104641,2025-02-12,Organic Search,Founder,Desktop,APAC,201-1000,1.239,13.57,False,False,Free,Free,,0
U108101,2025-02-12,Paid Search,Ops Manager,Mobile,Europe,1-10,0.914,18.32,False,False,Free,Free,,0
U102082,2025-02-12,Social,Founder,Mobile,APAC,51-200,0.878,5.71,True,False,Free,Free,,0
U101644,2025-02-12,Paid Search,Ops Manager,Desktop,North America,1-10,1.224,28.53,True,True,Trial,Free,,0
U105818,2025-02-12,Organic Search,Marketing Team,Desktop,APAC,51-200,0.868,38.3,False,False,Free,Free,,0
U100112,2025-02-12,Referral,Marketing Team,Desktop,APAC,11-50,1.081,31.22,True,True,Trial,Free,,0
U104594,2025-02-12,Content,Founder,Desktop,North America,11-50,1.543,3.48,False,False,Free,Free,,0
U101752,2025-02-12,Paid Search,Student / Hobby,Desktop,North America,1-10,0.454,52.72,False,False,Free,Free,,0
U105656,2025-02-12,Paid Search,Ops Manager,Mobile,Europe,1-10,1.034,4.86,False,False,Free,Free,,0
U100051,2025-02-12,Content,Marketing Team,Tablet,North America,11-50,1.164,31.56,True,True,Trial,Free,,0
U101435,2025-02-13,Referral,Founder,Desktop,MEA,1-10,1.42,17.7,False,False,Free,Free,,0
U105474,2025-02-13,Social,Ops Manager,Mobile,North America,11-50,1.284,20.62,False,False,Free,Free,,0
U106301,2025-02-13,Social,Founder,Mobile,North America,1-10,0.775,41.85,False,False,Free,Free,,0
U102285,2025-02-13,Referral,Sales Team,Mobile,North America,1-10,1.369,2.93,False,False,Free,Free,,0
U103654,2025-02-13,Paid Search,Founder,Desktop,APAC,1-10,0.904,17.84,True,False,Free,Free,,0
U100936,2025-02-13,Partnership,Sales Team,Tablet,LATAM,51-200,1.231,18.28,False,False,Free,Free,,0
U108315,2025-02-13,Paid Search,Ops Manager,Mobile,APAC,51-200,1.184,13.74,True,True,Trial,Free,,0
U105350,2025-02-13,Content,Sales Team,Tablet,Europe,1-10,0.974,7.96,True,False,Free,Free,,0
U104201,2025-02-13,Partnership,Ops Manager,Desktop,North America,1-10,1.582,11.13,True,True,Paid,Starter,2025-02-16,19
U103802,2025-02-13,Content,Sales Team,Desktop,North America,51-200,1.167,4.38,False,False,Free,Free,,0
U106402,2025-02-13,Referral,Founder,Desktop,MEA,1-10,1.079,8.5,False,False,Free,Free,,0
U106643,2025-02-13,Social,Sales Team,Mobile,North America,11-50,0.574,43.94,False,False,Free,Free,,0
U100870,2025-02-13,Referral,Sales Team,Mobile,North America,11-50,1.025,11.98,True,False,Free,Free,,0
U100970,2025-02-13,Referral,Founder,Desktop,Europe,201-1000,1.791,13.01,True,True,Paid,Growth,2025-02-18,59
U108148,2025-02-13,Content,Marketing Team,Desktop,APAC,51-200,1.396,2.43,False,False,Free,Free,,0
U102747,2025-02-13,Referral,Founder,Desktop,APAC,1-10,1.484,26.4,False,False,Free,Free,,0
U104160,2025-02-13,Social,Sales Team,Tablet,Europe,1-10,0.613,15.19,False,False,Free,Free,,0
U106252,2025-02-13,Partnership,Founder,Desktop,APAC,51-200,1.606,7.86,True,True,Paid,Starter,2025-02-17,19
U102898,2025-02-13,Organic Search,Student / Hobby,Desktop,Europe,51-200,0.569,56.48,False,False,Free,Free,,0
U101868,2025-02-13,Referral,Founder,Desktop,North America,1-10,1.054,16.17,False,False,Free,Free,,0
U103925,2025-02-13,Social,Student / Hobby,Desktop,Europe,11-50,0.604,18.41,False,False,Free,Free,,0
U107417,2025-02-13,Social,Student / Hobby,Desktop,APAC,51-200,0.374,70.01,False,False,Free,Free,,0
U108491,2025-02-13,Referral,Sales Team,Desktop,North America,1-10,1.244,42.47,True,False,Free,Free,,0
U103872,2025-02-13,Partnership,Founder,Mobile,North America,11-50,1.367,24.17,False,False,Free,Free,,0
U106376,2025-02-13,Organic Search,Marketing Team,Desktop,North America,1-10,1.275,24.3,True,False,Free,Free,,0
U108373,2025-02-13,Social,Founder,Tablet,North America,51-200,0.807,30.48,False,False,Free,Free,,0
U101248,2025-02-13,Paid Search,Sales Team,Mobile,North America,1-10,1.173,12.16,False,False,Free,Free,,0
U106368,2025-02-13,Referral,Founder,Desktop,MEA,1-10,1.933,6.89,False,False,Free,Free,,0
U100737,2025-02-13,Organic Search,Sales Team,Desktop,Europe,1-10,1.009,38.52,True,False,Free,Free,,0
U102932,2025-02-13,Organic Search,Founder,Desktop,LATAM,1-10,0.907,15.69,False,False,Free,Free,,0
U107826,2025-02-13,Paid Search,Ops Manager,Mobile,North America,1-10,1.163,32.12,True,False,Free,Free,,0
U103087,2025-02-13,Organic Search,Sales Team,Desktop,APAC,201-1000,1.018,10.36,False,False,Free,Free,,0
U101237,2025-02-13,Organic Search,Sales Team,Desktop,LATAM,1-10,0.933,15.12,False,False,Free,Free,,0
U105438,2025-02-13,Organic Search,Sales Team,Desktop,North America,1-10,0.403,107.44,True,False,Free,Free,,0
U105013,2025-02-13,Paid Search,Ops Manager,Mobile,Europe,1-10,1.16,5.28,True,False,Free,Free,,0
U107084,2025-02-14,Content,Founder,Desktop,Europe,11-50,0.951,14.79,False,False,Free,Free,,0
U104802,2025-02-14,Referral,Marketing Team,Tablet,APAC,1-10,0.981,33.24,False,False,Free,Free,,0
U107033,2025-02-14,Paid Search,Ops Manager,Desktop,North America,1-10,1.089,31.01,False,False,Free,Free,,0
U100536,2025-02-14,Content,Ops Manager,Desktop,North America,1-10,1.567,17.78,True,True,Paid,Starter,2025-02-19,19
U104595,2025-02-14,Paid Search,Ops Manager,Desktop,North America,1-10,0.949,22.39,True,True,Trial,Free,,0
U103741,2025-02-14,Referral,Ops Manager,Desktop,North America,51-200,1.225,6.03,True,True,Trial,Free,,0
U107331,2025-02-14,Organic Search,Founder,Desktop,North America,1000+,1.531,15.79,True,False,Free,Free,,0
U101664,2025-02-14,Social,Founder,Mobile,North America,1-10,0.951,20.93,False,False,Free,Free,,0
U108046,2025-02-14,Social,Founder,Desktop,LATAM,201-1000,0.99,17.29,True,False,Free,Free,,0
U106408,2025-02-14,Paid Search,Founder,Desktop,Europe,51-200,0.893,59.66,False,False,Free,Free,,0
U101222,2025-02-14,Paid Search,Founder,Desktop,North America,1000+,1.22,25.28,False,False,Free,Free,,0
U102845,2025-02-14,Paid Search,Ops Manager,Desktop,North America,11-50,0.639,43.2,False,False,Free,Free,,0
U101763,2025-02-14,Organic Search,Ops Manager,Desktop,North America,1-10,1.628,9.75,False,False,Free,Free,,0
U108081,2025-02-14,Organic Search,Founder,Desktop,North America,201-1000,1.559,19.77,True,True,Paid,Starter,2025-02-14,19
U103947,2025-02-14,Social,Founder,Desktop,North America,11-50,0.577,1.58,False,False,Free,Free,,0
U106410,2025-02-14,Paid Search,Founder,Desktop,APAC,11-50,1.153,15.86,True,False,Free,Free,,0
U105665,2025-02-14,Social,Sales Team,Mobile,North America,11-50,0.83,11.09,False,False,Free,Free,,0
U104275,2025-02-14,Partnership,Ops Manager,Desktop,Europe,51-200,1.559,9.98,True,False,Free,Free,,0
U101621,2025-02-14,Paid Search,Founder,Desktop,North America,1-10,1.002,15.53,False,False,Free,Free,,0
U102327,2025-02-14,Organic Search,Founder,Desktop,North America,51-200,1.053,10.46,False,False,Free,Free,,0
U107410,2025-02-14,Referral,Founder,Desktop,Europe,1000+,1.489,7.6,True,True,Paid,Growth,2025-02-14,59
U103667,2025-02-14,Content,Marketing Team,Mobile,North America,1-10,1.004,32.91,False,False,Free,Free,,0
U103652,2025-02-14,Organic Search,Ops Manager,Desktop,Europe,1-10,1.578,8.71,False,False,Free,Free,,0
U102498,2025-02-14,Paid Search,Ops Manager,Desktop,LATAM,11-50,0.884,26.52,False,False,Free,Free,,0
U106519,2025-02-14,Paid Search,Marketing Team,Desktop,LATAM,1-10,0.8,31.73,False,False,Free,Free,,0
U105477,2025-02-14,Organic Search,Founder,Desktop,MEA,1-10,1.288,17.73,False,False,Free,Free,,0
U104741,2025-02-14,Organic Search,Marketing Team,Desktop,APAC,1-10,0.482,31.38,False,False,Free,Free,,0
U104978,2025-02-14,Partnership,Ops Manager,Desktop,North America,51-200,1.038,38.54,False,False,Free,Free,,0
U101180,2025-02-14,Partnership,Founder,Desktop,North America,11-50,1.331,13.58,True,False,Free,Free,,0
U100994,2025-02-14,Referral,Marketing Team,Mobile,North America,11-50,1.1,14.43,False,False,Free,Free,,0
U106277,2025-02-14,Organic Search,Marketing Team,Desktop,North America,1-10,0.809,21.06,False,False,Free,Free,,0
U108232,2025-02-14,Organic Search,Founder,Tablet,North America,11-50,1.517,13.48,True,False,Free,Free,,0
U100855,2025-02-14,Content,Marketing Team,Tablet,North America,1-10,0.962,17.43,False,False,Free,Free,,0
U103489,2025-02-14,Social,Ops Manager,Mobile,North America,1-10,0.893,17.61,False,False,Free,Free,,0
U106894,2025-02-14,Paid Search,Sales Team,Desktop,LATAM,11-50,1.082,24.64,True,False,Free,Free,,0
U102998,2025-02-14,Organic Search,Marketing Team,Desktop,APAC,11-50,0.864,39.51,True,False,Free,Free,,0
U102638,2025-02-14,Referral,Ops Manager,Desktop,APAC,51-200,1.452,9.91,False,False,Free,Free,,0
U102278,2025-02-15,Paid Search,Founder,Desktop,APAC,51-200,0.667,26.23,False,False,Free,Free,,0
U100071,2025-02-15,Content,Ops Manager,Desktop,Europe,1-10,1.273,24.96,True,False,Free,Free,,0
U104621,2025-02-15,Organic Search,Ops Manager,Desktop,APAC,201-1000,0.775,32.95,True,False,Free,Free,,0
U101980,2025-02-15,Social,Ops Manager,Desktop,North America,1-10,0.788,14.53,True,False,Free,Free,,0
U102785,2025-02-15,Content,Ops Manager,Desktop,North America,1-10,1.361,27.69,False,False,Free,Free,,0
U104910,2025-02-15,Organic Search,Founder,Desktop,Europe,1-10,1.369,5.54,False,False,Free,Free,,0
U107655,2025-02-15,Social,Marketing Team,Desktop,APAC,1-10,0.79,25.75,False,False,Free,Free,,0
U104648,2025-02-15,Social,Sales Team,Desktop,North America,51-200,0.542,45.9,True,False,Free,Free,,0
U101367,2025-02-15,Content,Marketing Team,Desktop,North America,11-50,0.888,15.48,True,False,Free,Free,,0
U101509,2025-02-15,Referral,Sales Team,Mobile,North America,1-10,1.233,26.99,False,False,Free,Free,,0
U102876,2025-02-15,Paid Search,Founder,Desktop,Europe,51-200,0.608,72.11,False,False,Free,Free,,0
U106222,2025-02-15,Organic Search,Founder,Desktop,North America,201-1000,1.457,15.34,False,False,Free,Free,,0
U102094,2025-02-15,Paid Search,Sales Team,Mobile,North America,51-200,0.806,3.35,False,False,Free,Free,,0
U107849,2025-02-15,Paid Search,Marketing Team,Mobile,Europe,11-50,0.532,4.32,False,False,Free,Free,,0
U104769,2025-02-15,Organic Search,Founder,Desktop,Europe,1-10,1.669,8.96,True,True,Trial,Free,,0
U108335,2025-02-15,Paid Search,Founder,Desktop,North America,201-1000,0.904,11.85,False,False,Free,Free,,0
U106859,2025-02-15,Referral,Marketing Team,Mobile,North America,11-50,1.222,6.49,True,False,Free,Free,,0
U101231,2025-02-15,Organic Search,Student / Hobby,Desktop,Europe,51-200,0.25,132.29,False,False,Free,Free,,0
U105379,2025-02-15,Content,Founder,Desktop,LATAM,11-50,1.445,14.39,True,False,Free,Free,,0
U108326,2025-02-15,Referral,Founder,Tablet,North America,201-1000,1.354,27.98,False,False,Free,Free,,0
U101235,2025-02-15,Social,Marketing Team,Desktop,North America,201-1000,0.689,43.0,True,False,Free,Free,,0
U105128,2025-02-15,Social,Student / Hobby,Desktop,MEA,51-200,0.349,38.16,False,False,Free,Free,,0
U103661,2025-02-15,Social,Sales Team,Desktop,North America,51-200,0.829,22.01,False,False,Free,Free,,0
U101835,2025-02-15,Paid Search,Founder,Desktop,Europe,51-200,1.165,1.9,True,True,Trial,Free,,0
U100791,2025-02-15,Paid Search,Sales Team,Desktop,North America,51-200,0.753,24.81,True,False,Free,Free,,0
U107221,2025-02-15,Organic Search,Ops Manager,Desktop,APAC,1-10,1.493,16.25,True,True,Trial,Free,,0
U103638,2025-02-15,Content,Ops Manager,Desktop,APAC,11-50,1.6,21.84,True,False,Free,Free,,0
U108198,2025-02-15,Social,Ops Manager,Mobile,Europe,51-200,0.852,24.63,True,False,Free,Free,,0
U101301,2025-02-15,Partnership,Student / Hobby,Desktop,APAC,201-1000,0.588,11.34,False,False,Free,Free,,0
U102520,2025-02-15,Referral,Student / Hobby,Desktop,MEA,51-200,0.495,48.81,False,False,Free,Free,,0
U101793,2025-02-15,Referral,Founder,Desktop,North America,11-50,1.616,5.3,True,False,Free,Free,,0
U103059,2025-02-15,Organic Search,Founder,Desktop,North America,11-50,1.094,13.22,False,False,Free,Free,,0
U107393,2025-02-15,Referral,Sales Team,Desktop,North America,11-50,1.127,26.94,True,True,Trial,Free,,0
U108158,2025-02-15,Organic Search,Ops Manager,Desktop,North America,51-200,1.351,38.24,False,False,Free,Free,,0
U101738,2025-02-15,Social,Founder,Desktop,Europe,1-10,0.713,19.69,False,False,Free,Free,,0
U107467,2025-02-15,Paid Search,Ops Manager,Desktop,North America,51-200,0.989,22.1,True,False,Free,Free,,0
U104288,2025-02-15,Referral,Founder,Desktop,LATAM,1-10,1.482,27.26,True,False,Free,Free,,0
U104927,2025-02-15,Social,Founder,Desktop,North America,51-200,0.987,10.19,False,False,Free,Free,,0
U107939,2025-02-15,Organic Search,Ops Manager,Mobile,North America,1-10,1.053,18.45,True,False,Free,Free,,0
U107937,2025-02-15,Organic Search,Sales Team,Desktop,North America,1-10,0.694,37.24,False,False,Free,Free,,0
U101616,2025-02-15,Organic Search,Student / Hobby,Desktop,Europe,1-10,0.702,16.43,False,False,Free,Free,,0
U101179,2025-02-16,Referral,Marketing Team,Desktop,North America,11-50,1.228,20.76,False,False,Free,Free,,0
U101976,2025-02-16,Social,Student / Hobby,Tablet,LATAM,51-200,0.467,32.39,False,False,Free,Free,,0
U102828,2025-02-16,Social,Ops Manager,Desktop,APAC,51-200,0.557,35.13,False,False,Free,Free,,0
U103987,2025-02-16,Organic Search,Ops Manager,Mobile,North America,201-1000,1.421,22.57,False,False,Free,Free,,0
U105001,2025-02-16,Social,Ops Manager,Desktop,LATAM,1-10,0.812,9.9,False,False,Free,Free,,0
U103856,2025-02-16,Content,Ops Manager,Desktop,North America,201-1000,1.569,3.32,False,False,Free,Free,,0
U103604,2025-02-16,Organic Search,Founder,Desktop,North America,11-50,1.24,32.03,False,False,Free,Free,,0
U100482,2025-02-16,Organic Search,Founder,Mobile,North America,51-200,0.844,14.75,False,False,Free,Free,,0
U106861,2025-02-16,Organic Search,Founder,Desktop,North America,51-200,1.387,22.4,True,False,Free,Free,,0
U105848,2025-02-16,Partnership,Founder,Desktop,Europe,1-10,1.457,12.24,False,False,Free,Free,,0
U107072,2025-02-16,Content,Marketing Team,Desktop,North America,1-10,1.099,16.92,True,True,Trial,Free,,0
U108303,2025-02-16,Social,Ops Manager,Desktop,North America,201-1000,0.814,28.68,False,False,Free,Free,,0
U107888,2025-02-16,Paid Search,Ops Manager,Mobile,LATAM,11-50,0.809,36.46,False,False,Free,Free,,0
U101097,2025-02-16,Paid Search,Sales Team,Tablet,North America,1-10,0.798,12.89,False,False,Free,Free,,0
U101437,2025-02-16,Organic Search,Ops Manager,Tablet,North America,201-1000,1.576,17.5,True,False,Free,Free,,0
U107052,2025-02-16,Referral,Ops Manager,Desktop,North America,11-50,1.465,4.95,True,True,Trial,Free,,0
U105133,2025-02-16,Partnership,Sales Team,Tablet,MEA,11-50,1.137,11.32,True,True,Trial,Free,,0
U105976,2025-02-16,Organic Search,Marketing Team,Mobile,APAC,11-50,1.094,21.29,False,False,Free,Free,,0
U104095,2025-02-16,Content,Ops Manager,Desktop,North America,11-50,1.601,7.31,False,False,Free,Free,,0
U105154,2025-02-16,Paid Search,Ops Manager,Desktop,APAC,11-50,0.99,11.34,True,True,Paid,Growth,2025-02-18,59
U104640,2025-02-16,Partnership,Marketing Team,Mobile,North America,11-50,0.967,16.61,False,False,Free,Free,,0
U106272,2025-02-16,Referral,Sales Team,Desktop,North America,51-200,1.356,6.78,False,False,Free,Free,,0
U103921,2025-02-16,Content,Founder,Desktop,LATAM,51-200,1.144,22.78,True,False,Free,Free,,0
U101197,2025-02-16,Social,Marketing Team,Mobile,APAC,201-1000,0.513,46.44,False,False,Free,Free,,0
U106524,2025-02-16,Referral,Ops Manager,Desktop,APAC,201-1000,1.472,13.29,False,False,Free,Free,,0
U106039,2025-02-16,Referral,Ops Manager,Desktop,North America,1-10,1.569,21.58,True,False,Free,Free,,0
U104897,2025-02-16,Organic Search,Sales Team,Tablet,North America,51-200,0.855,15.12,False,False,Free,Free,,0
U107554,2025-02-16,Organic Search,Marketing Team,Mobile,Europe,201-1000,1.151,12.41,False,False,Free,Free,,0
U101722,2025-02-16,Referral,Ops Manager,Mobile,Europe,1-10,1.651,2.22,True,True,Paid,Growth,2025-02-21,59
U104608,2025-02-16,Organic Search,Ops Manager,Desktop,APAC,11-50,1.513,10.99,True,True,Trial,Free,,0
U106608,2025-02-16,Paid Search,Student / Hobby,Desktop,North America,11-50,0.746,29.67,True,False,Free,Free,,0
U105381,2025-02-16,Partnership,Founder,Mobile,APAC,11-50,0.857,8.25,True,False,Free,Free,,0
U104225,2025-02-16,Organic Search,Sales Team,Desktop,Europe,1000+,1.083,23.27,False,False,Free,Free,,0
U101941,2025-02-17,Referral,Founder,Mobile,North America,11-50,1.596,12.89,True,False,Free,Free,,0
U104996,2025-02-17,Paid Search,Marketing Team,Tablet,North America,1-10,0.687,21.72,False,False,Free,Free,,0
U108164,2025-02-17,Referral,Sales Team,Desktop,North America,1-10,1.318,2.79,False,False,Free,Free,,0
U105882,2025-02-17,Organic Search,Sales Team,Desktop,North America,201-1000,1.139,16.77,True,True,Paid,Starter,2025-02-19,19
U102660,2025-02-17,Organic Search,Marketing Team,Desktop,North America,1-10,0.942,19.55,True,False,Free,Free,,0
U103330,2025-02-17,Paid Search,Sales Team,Desktop,North America,51-200,0.904,21.5,False,False,Free,Free,,0
U101657,2025-02-17,Referral,Founder,Mobile,APAC,1-10,1.74,32.14,False,False,Free,Free,,0
U101576,2025-02-17,Organic Search,Ops Manager,Desktop,North America,1-10,1.363,26.47,True,True,Trial,Free,,0
U105051,2025-02-17,Referral,Ops Manager,Desktop,APAC,51-200,1.484,6.84,True,False,Free,Free,,0
U100488,2025-02-17,Organic Search,Founder,Mobile,MEA,11-50,1.326,14.39,False,False,Free,Free,,0
